window_id,rank,raw_variable,component,family,position,condition_score,weight_normalized,weighted_score,share_of_condition_index_percent
1227,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,57.70264804899192,0.0601503759398496,3.470835972871693,13.008220240423816
1227,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,79.34345648305938,0.0350877192982456,2.7839809292301525,10.4339811375766
1227,5,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,50.44330199007337,0.037593984962406,1.896364736468923,7.107316606422915
1228,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,84.73890279319346,0.0476190476190476,4.035185847294925,13.863268607305642
1228,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,100.0,0.0401002506265664,4.01002506265664,13.7768263146799
1228,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.61850260441523,0.0601503759398496,3.2853234649272305,11.287044359233809
1228,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,80.77350398383682,0.0350877192982456,2.834158034520589,9.73702218311747
1228,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,49.83462890460635,0.050125313283208,2.497976386195806,8.582037835941104
1229,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,94.07512911912646,0.0401002506265664,3.7724362554035658,13.894527800056393
1229,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,61.68812884151541,0.0601503759398496,3.7105641408430303,13.66664222224756
1229,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,90.21211406457236,0.0350877192982456,3.165337335599028,11.658478666946268
1229,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.6788548439188,0.0476190476190476,2.8894692782818465,10.642409439520426
1229,5,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,52.69369981634635,0.037593984962406,1.9809661585092608,7.296237099023779
1230,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,16.75676345852495
1230,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,56.93721555608296,0.0601503759398496,3.424794920666643,12.051580459709424
1230,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,95.5280579722468,0.0350877192982456,3.351861683236728,11.794934208055144
1230,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,76.21703495931484,0.0401002506265664,3.0563222038822984,10.754954326933603
1230,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,60.58075305224411,0.0401002506265664,2.4293033805411164,8.548525044511731
1231,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,81.05681167255092,0.0401002506265664,3.250398463059685,12.66578620300958
1231,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,53.68438285466263,0.0601503759398496,3.2291358108067736,12.58293229737156
1231,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,82.09900036743711,0.0350877192982456,2.880666679559196,11.22505708148937
1231,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,45.65281718692738,0.0476190476190476,2.173943675567969,8.471178572429421
1231,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,41.43529431076327,0.0401002506265664,1.661565686647148,6.474601802979978
1232,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,17.89558366408527
1232,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,87.93415148587452,0.0350877192982456,3.0854088240657718,11.595190267284952
1232,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,73.28467865796415,0.0401002506265664,2.9387339812717443,11.04397556395117
1232,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,42.73707563238079,0.0601503759398496,2.5706511658574898,9.660693632054022
1232,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,51.21776796529912,0.037593984962406,1.9254799986954547,7.236093566137235
1233,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,83.9119647442254,0.0476190476190476,3.995807844963113,12.646808823067293
1233,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,98.4056995562535,0.0401002506265664,3.946093215288359,12.48946106221369
1233,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.74376416790803,0.0601503759398496,3.3530083710019856,10.612336102112502
1233,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,87.04757726513546,0.0350877192982456,3.054300956671418,9.666921380072406
1233,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,60.590785369987216,0.050125313283208,3.0371320987462256,9.612581613918731
1234,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,100.0,0.0476190476190476,4.76190476190476,16.21290233851854
1234,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.967823344231846,0.0601503759398496,3.667237494389884,12.485878303226292
1234,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,90.28383888435329,0.0401002506265664,3.620404566791107,12.32642579013526
1234,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,89.90153313161863,0.0350877192982456,3.1544397590041613,10.739950986549632
1234,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,44.81731474389493,0.0401002506265664,1.7971855536398964,6.118894711725604
1235,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.56306420980216,0.0601503759398496,3.3421392005896022,14.09248740445816
1235,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,78.50360309857439,0.0401002506265664,3.148014159341328,13.273938405003378
1235,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,79.86719584664462,0.0350877192982456,2.8023577490050733,11.816441180448956
1235,4,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,53.09122214692117,0.0476190476190476,2.528153435567674,10.660229364770258
1235,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,50.497875437211135,0.037593984962406,1.8984163698199668,8.004875672259665
1236,1,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,80.66002020286251,0.0401002506265664,3.234487025678696,12.44829771168304
1236,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,50.952902735772135,0.0601503759398496,3.0648362547832853,11.795377082737412
1236,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,61.06086425886983,0.0476190476190476,2.9076602028033243,11.190466853492335
1236,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,80.1240557419845,0.0350877192982456,2.811370376911736,10.819884312956994
1236,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,41.242469613552025,0.050125313283208,2.0672917099524817,7.956211435716904
1237,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.31001009923281,0.0601503759398496,3.62766978040498,15.324848434393449
1237,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,79.65692736781244,0.0350877192982456,2.794979907642541,11.807205742143172
1237,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,62.58638950461331,0.0401002506265664,2.5097299049468984,10.602186178115204
1237,4,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,52.914193680959805,0.037593984962406,1.9892554015398412,8.403476438391069
1237,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,49.333772585088106,0.0401002506265664,1.9782966450160635,8.357181904179752
1238,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.43758042181784,0.0601503759398496,3.2744409276281394,13.292818945516926
1238,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,83.28464569104793,0.0350877192982456,2.9222682698613296,11.86314973458183
1238,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,54.77390064606352,0.0476190476190476,2.608280983145881,10.588496672959533
1238,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,41.76473005338423,0.050125313283208,2.093470178114497,8.498586678023395
1238,5,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,48.89965971428906,0.0401002506265664,1.9608886100968037,7.960362651960868
1239,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,53.60103639125934,0.0601503759398496,3.2241224896998086,14.187461030922142
1239,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.1033958611598,0.0350877192982456,3.1966103810933246,14.06639647150172
1239,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,54.87562766593731,0.0401002506265664,2.200526422694227,9.683218602651683
1239,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,52.04427221759074,0.0401002506265664,2.086988359602635,9.183604567892006
1239,5,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,51.67058947241051,0.037593984962406,1.9425033636244544,8.54781133840331
1240,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.974055977047946,0.0601503759398496,3.36686050989762,12.906406596860093
1240,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,81.72456491517478,0.0401002506265664,3.277175535445604,12.562611318587065
1240,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,92.94311516075317,0.0350877192982456,3.261161935465022,12.501225338436925
1240,4,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,62.19099419600453,0.037593984962406,2.338007300601673,8.96243629912368
1240,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,56.77164315987417,0.0401002506265664,2.2765571191929483,8.726875299676177
1241,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,74.31481368952244,0.0476190476190476,3.53880065188202,12.700242142322706
1241,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,57.30931489270443,0.0601503759398496,3.4471768356513928,12.371417558345708
1241,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,92.90478942230816,0.0350877192982456,3.259817172712566,11.699010909567232
1241,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,59.30038439099454,0.0401002506265664,2.377960276330607,8.534154445281306
1241,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,44.48107846496161,0.050125313283208,2.2296279932311576,8.001811400785513
1242,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,89.61500091780402,0.0350877192982456,3.144385997115929,13.514422985430468
1242,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,52.27068603125813,0.0601503759398496,3.144101415414021,13.513199866673094
1242,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,45.014984478110776,0.0476190476190476,2.143570689433845,9.212965909004378
1242,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,51.10191994781475,0.0401002506265664,2.0491997974061045,8.807364257825082
1242,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,49.96252879846261,0.0401002506265664,2.003509926755392,8.610991344738174
1243,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,91.50047476880252,0.0350877192982456,3.210542974343947,12.436407462450669
1243,2,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,76.65691544949202,0.0401002506265664,3.07396152178414,11.907343497438884
1243,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,62.32899051868762,0.0401002506265664,2.4994081411002544,9.68174489676186
1243,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,52.53684112159866,0.0401002506265664,2.106740496104206,8.160701612334352
1243,5,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,32.840563657016645,0.0601503759398496,1.9753722500461133,7.651831602288849
1244,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,52.25451096344986,0.0601503759398496,3.1431284790045018,15.51165030271131
1244,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.7003830992757,0.0350877192982456,3.0070309859394966,14.839995696925463
1244,3,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,53.08305387482866,0.0401002506265664,2.128643764404156,10.505067773412192
1244,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,52.87828001424926,0.0401002506265664,2.1204322812731524,10.464543290991072
1244,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,38.53241511303553,0.0476190476190476,1.8348769101445488,9.05529925639445
1245,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,53.06925168664649,0.0601503759398496,3.192135439798284,12.97863328446705
1245,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.77828970611486,0.0350877192982456,3.0097645510917483,12.237146924967826
1245,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,44.44769199312276,0.050125313283208,2.2279544858708142,9.058451557565444
1245,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,51.20254120965368,0.0401002506265664,2.053234735224207,8.348073312668939
1245,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,50.40911024317737,0.0401002506265664,2.021417954613628,8.218712157534764
1246,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,56.04105022198765,0.0601503759398496,3.3708902389165494,13.216477660700097
1246,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,93.56231215460488,0.0350877192982456,3.2828881457756083,12.871441893986455
1246,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,61.1396869327974,0.050125313283208,3.0646459615437283,12.015764981335
1246,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,67.08489402226279,0.0401002506265664,2.690121063549384,10.547339848243393
1246,5,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,60.91935478090619,0.0401002506265664,2.442881394723054,9.577970533823846
1247,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,58.99195636073416,0.0601503759398496,3.548388352525361,11.442147403033974
1247,2,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,66.34081323324762,0.0476190476190476,3.1590863444403614,10.186802576519849
1247,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,80.87033715871003,0.0350877192982456,2.837555689779298,9.149993529785272
1247,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,64.06996870439491,0.0401002506265664,2.5692218026825016,8.284722994443358
1247,5,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,62.44898549063514,0.0401002506265664,2.5042199695492777,8.075117820971172
1248,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,100.0,0.0350877192982456,3.50877192982456,12.44765544190753
1248,2,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,68.991872251366,0.0476190476190476,3.2853272500650466,11.654967162475
1248,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,54.24177563743783,0.0601503759398496,3.2626631962368604,11.57456457757852
1248,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,55.15855679421305,0.0401002506265664,2.21187195164764,7.846796681682876
1248,5,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,51.625696349898405,0.0401002506265664,2.0702033624019403,7.344215772709469
1249,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,100.0,0.0350877192982456,3.50877192982456,14.223883317099112
1249,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,41.82386398884197,0.0601503759398496,2.5157211421859818,10.198247335671628
1249,3,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,57.08181959877356,0.0401002506265664,2.28899527213127,9.279144474293217
1249,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,44.24333444073836,0.0476190476190476,2.106825449558969,8.540663218746175
1249,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,51.16062820689068,0.0401002506265664,2.0515540133088987,8.316603497649174
1250,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,57.39840160638893,0.0601503759398496,3.4525354349707613,13.2490356867969
1250,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,93.99861404083374,0.0350877192982456,3.298196983888902,12.656764967279774
1250,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,60.91303098225292,0.0476190476190476,2.900620522964424,11.1310732493428
1250,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,58.91245399696945,0.0401002506265664,2.362404170304538,9.06567875943255
1250,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,56.04854452918077,0.0401002506265664,2.247560682874416,8.624969173096101
1251,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.46020642446155,0.0601503759398496,3.576553769892423,12.516686437474426
1251,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,86.71882646461845,0.0350877192982456,3.042765840863804,10.64861550617649
1251,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,51.86206822157544,0.0476190476190476,2.469622296265496,8.642813694446582
1251,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,48.958651969421965,0.050125313283208,2.4540677678908245,8.588378289060683
1251,5,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,55.23406078118962,0.0401002506265664,2.2148996804487058,7.751373689391682
1252,1,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,70.75603495362856,0.0401002506265664,2.8373347349825977,12.610089148749184
1252,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,77.89817568946351,0.0350877192982456,2.733269322437315,12.147586746999458
1252,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,45.5706434305801,0.0476190476190476,2.1700306395514324,9.64436077381917
1252,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,32.96853468080375,0.0601503759398496,1.983069755236315,8.813442451255767
1252,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,48.10502448454717,0.0401002506265664,1.9290235382274548,8.573242517764822
1253,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.58061828285539,0.0601503759398496,3.6439469643822777,13.566666778514954
1253,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,73.70260934184697,0.0350877192982456,2.58605646813498,9.62806723493519
1253,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,47.4790834545889,0.0476190476190476,2.260908735932804,8.41751972156749
1253,4,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,55.4955571881479,0.0401002506265664,2.225385751905679,8.285265193171464
1253,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,43.84536088967024,0.050125313283208,2.1977624506100364,8.182421730392353
1254,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,60.21614690671316,0.0601503759398496,3.622023874088008,13.72382302643882
1254,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,81.08078642723743,0.0350877192982456,2.8449398746399086,10.779457208919675
1254,3,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,57.815986691228886,0.0476190476190476,2.7531422233918508,10.431636552909143
1254,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,53.30755240425312,0.0401002506265664,2.1376462116993724,8.099526486386363
1254,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,42.22909136643074,0.0476190476190476,2.010909112687177,7.619320508129092
1255,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,64.44674485687074,0.0476190476190476,3.068892612231939,10.943727235025184
1255,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,85.26243767035675,0.0350877192982456,2.991664479661639,10.668330300524742
1255,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,45.24755933940132,0.0601503759398496,2.7216577046256423,9.705481197944469
1255,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,52.14438358823436,0.0401002506265664,2.091002850656013,7.45655444378581
1255,5,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,51.65628820783565,0.0401002506265664,2.071430103572356,7.386757669382584
1256,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,72.40733554704077,0.0476190476190476,3.4479683593828927,13.633622916326734
1256,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,56.854634898641024,0.0601503759398496,3.4198276630761506,13.522351697434909
1256,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,73.8078842886419,0.0350877192982456,2.5897503259172585,10.240140195865784
1256,4,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,54.19279641823197,0.0401002506265664,2.173144718525592,8.592838607221912
1256,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,43.89001881561785,0.0476190476190476,2.090000895981801,8.264079347787495
1257,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,78.01145738237089,0.0476190476190476,3.714831303922422,12.92292748403588
1257,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.62240604393793,0.0601503759398496,3.5863101379812274,12.475835928123738
1257,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,57.56587955679145,0.050125313283208,2.8855077472075905,10.037927518381368
1257,4,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,78.35296441220244,0.0350877192982456,2.7492268214807862,9.5638417856685
1257,5,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,62.23885475436408,0.0401002506265664,2.4957936743604634,8.682214084612783
1258,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,67.95468712699872,0.0476190476190476,3.2359374822380333,10.903848806697193
1258,2,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,74.20977642844727,0.0350877192982456,2.6038518045069208,8.773966291756876
1258,3,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,64.1863849804189,0.037593984962406,2.41302199174507,8.130944157495355
1258,4,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,58.318418848712895,0.0401002506265664,2.338583211978461,7.880114466135319
1258,5,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,59.99168966395694,0.037593984962406,2.255326679096125,7.599572381592034
1259,1,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,77.7569755828013,0.0350877192982456,2.728314932729869,12.002389698805787
1259,2,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,64.89110483396402,0.0401002506265664,2.602149567276752,11.44736364059871
1259,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,40.9744477020456,0.0601503759398496,2.464628433205749,10.842381340666654
1259,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,46.43539557432916,0.0476190476190476,2.2112093130632924,9.727541187651443
1259,5,LA MOTOR\AC LA A MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,53.07083829867464,0.0401002506265664,2.128153916738832,9.362164294640966
1260,1,LA BOMBA\AC LA A BOMBA\Velocidad Rms [mm/s],bomba,velocity_rms,la,87.65642059212347,0.0476190476190476,4.174115266291592,16.050418133346295
1260,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,42.168505266790405,0.0601503759398496,2.5364514446189705,9.753230005369184
1260,3,LL MOTOR\AC LL H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,ll,68.57004488376302,0.0350877192982456,2.4059664871495783,9.25148580476968
