window_id,window_start,window_end,Batch,has_near_transition,condition_index,condition_index_available_weight,n_variables_used,n_variables_unmatched,assessment_method
748,2025-12-11 07:05:32,2025-12-11 07:06:31,RUBIALES,False,24.229532079281668,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
749,2025-12-11 07:06:32,2025-12-11 07:07:31,RUBIALES,False,28.155484114007468,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
750,2025-12-11 07:07:32,2025-12-11 07:08:31,RUBIALES,False,26.686989434831016,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
751,2025-12-11 07:08:32,2025-12-11 07:09:31,RUBIALES,False,26.75630571348734,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
752,2025-12-11 07:09:32,2025-12-11 07:10:31,RUBIALES,False,26.37163192904329,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
753,2025-12-11 07:10:32,2025-12-11 07:11:31,RUBIALES,False,25.71881138950012,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
754,2025-12-11 07:11:32,2025-12-11 07:12:31,RUBIALES,False,26.050688131801493,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
755,2025-12-11 07:12:32,2025-12-11 07:13:31,RUBIALES,False,25.4245887351087,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
756,2025-12-11 07:13:32,2025-12-11 07:14:31,RUBIALES,False,26.630380788234262,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
757,2025-12-11 07:14:32,2025-12-11 07:15:31,RUBIALES,False,26.81568654934865,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
758,2025-12-11 07:15:32,2025-12-11 07:16:31,RUBIALES,False,26.47697680547341,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
759,2025-12-11 07:16:32,2025-12-11 07:17:31,RUBIALES,False,26.693411769133075,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
760,2025-12-11 07:17:32,2025-12-11 07:18:31,RUBIALES,False,24.074305342548527,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
761,2025-12-11 07:18:32,2025-12-11 07:19:31,RUBIALES,False,25.334925829948443,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
762,2025-12-11 07:19:32,2025-12-11 07:20:31,RUBIALES,False,24.84829310484368,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
763,2025-12-11 07:20:32,2025-12-11 07:21:31,RUBIALES,False,24.69155631672681,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
764,2025-12-11 07:21:32,2025-12-11 07:22:31,RUBIALES,False,26.2360239495464,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
765,2025-12-11 07:22:32,2025-12-11 07:23:31,RUBIALES,False,28.583225450317453,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
766,2025-12-11 07:23:32,2025-12-11 07:24:31,RUBIALES,False,29.18824047121004,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
767,2025-12-11 07:24:32,2025-12-11 07:25:31,RUBIALES,False,24.414182170229967,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
768,2025-12-11 07:25:32,2025-12-11 07:26:31,RUBIALES,False,24.902250592307947,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
769,2025-12-11 07:26:32,2025-12-11 07:27:31,RUBIALES,False,25.97266828042773,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
770,2025-12-11 07:27:32,2025-12-11 07:28:31,RUBIALES,False,26.46800294158622,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
771,2025-12-11 07:28:32,2025-12-11 07:29:31,RUBIALES,False,24.083158639431527,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
772,2025-12-11 07:29:32,2025-12-11 07:30:31,RUBIALES,False,25.58206757233914,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
773,2025-12-11 07:30:32,2025-12-11 07:31:31,RUBIALES,False,25.97514869006333,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
774,2025-12-11 07:31:32,2025-12-11 07:32:31,RUBIALES,False,25.817781359329658,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
775,2025-12-11 07:32:32,2025-12-11 07:33:31,RUBIALES,False,26.238542759277507,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
776,2025-12-11 07:33:32,2025-12-11 07:34:31,RUBIALES,False,27.562069127455725,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
777,2025-12-11 07:34:32,2025-12-11 07:35:31,RUBIALES,False,25.80463681599164,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
778,2025-12-11 07:35:32,2025-12-11 07:36:31,RUBIALES,False,26.248420390176072,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
779,2025-12-11 07:36:32,2025-12-11 07:37:31,RUBIALES,False,26.012393585956723,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
780,2025-12-11 07:37:32,2025-12-11 07:38:31,RUBIALES,False,24.340517111374503,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
781,2025-12-11 07:38:32,2025-12-11 07:39:31,RUBIALES,False,24.383327719972243,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
782,2025-12-11 07:39:32,2025-12-11 07:40:31,RUBIALES,False,24.489433089239466,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
783,2025-12-11 07:40:32,2025-12-11 07:41:31,RUBIALES,False,23.972253777416626,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
784,2025-12-11 07:41:32,2025-12-11 07:42:31,RUBIALES,False,26.6186545399346,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
785,2025-12-11 07:42:32,2025-12-11 07:43:31,RUBIALES,False,25.70344235601638,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
786,2025-12-11 07:43:32,2025-12-11 07:44:31,RUBIALES,False,26.384581814302557,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
787,2025-12-11 07:44:32,2025-12-11 07:45:31,RUBIALES,False,25.76481185829196,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
788,2025-12-11 07:45:32,2025-12-11 07:46:31,RUBIALES,False,27.732330508674995,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
789,2025-12-11 07:46:32,2025-12-11 07:47:31,RUBIALES,False,26.07407024033523,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
790,2025-12-11 07:47:32,2025-12-11 07:48:31,RUBIALES,False,27.496554142843145,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
791,2025-12-11 07:48:32,2025-12-11 07:49:31,RUBIALES,False,28.620022424700775,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
792,2025-12-11 07:49:32,2025-12-11 07:50:31,RUBIALES,False,27.5420275099194,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
793,2025-12-11 07:50:32,2025-12-11 07:51:31,RUBIALES,False,28.245296113610483,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
794,2025-12-11 07:51:32,2025-12-11 07:52:31,RUBIALES,False,27.06029376314023,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
795,2025-12-11 07:52:32,2025-12-11 07:53:31,RUBIALES,False,25.48247568004017,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
796,2025-12-11 07:53:32,2025-12-11 07:54:31,RUBIALES,False,27.86407766266681,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
797,2025-12-11 07:54:32,2025-12-11 07:55:31,RUBIALES,False,27.360295835733,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
798,2025-12-11 07:55:32,2025-12-11 07:56:31,RUBIALES,False,29.080466069394596,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
799,2025-12-11 07:56:32,2025-12-11 07:57:31,RUBIALES,False,27.2555016446242,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
800,2025-12-11 07:57:32,2025-12-11 07:58:31,RUBIALES,False,26.793251464721106,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
801,2025-12-11 07:58:32,2025-12-11 07:59:31,RUBIALES,False,27.59667945895996,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
802,2025-12-11 07:59:32,2025-12-11 08:00:31,RUBIALES,False,28.990219613268867,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
803,2025-12-11 08:00:32,2025-12-11 08:01:31,RUBIALES,False,30.34600089034028,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
804,2025-12-11 08:01:32,2025-12-11 08:02:31,RUBIALES,False,29.690488286140877,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
805,2025-12-11 08:02:32,2025-12-11 08:03:31,RUBIALES,False,30.84839051740787,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
806,2025-12-11 08:03:32,2025-12-11 08:04:31,RUBIALES,False,31.68892798599578,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
807,2025-12-11 08:04:32,2025-12-11 08:05:31,RUBIALES,False,28.067059473569643,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
808,2025-12-11 08:05:32,2025-12-11 08:06:31,RUBIALES,False,28.751473996866,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
809,2025-12-11 08:06:32,2025-12-11 08:07:31,RUBIALES,False,28.75288525012157,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
810,2025-12-11 08:07:32,2025-12-11 08:08:31,RUBIALES,False,26.23052205337953,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
811,2025-12-11 08:08:32,2025-12-11 08:09:31,RUBIALES,False,29.79525407213067,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
812,2025-12-11 08:09:32,2025-12-11 08:10:31,RUBIALES,False,28.50271375430267,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
813,2025-12-11 08:10:32,2025-12-11 08:11:31,RUBIALES,False,28.87140959234271,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
814,2025-12-11 08:11:32,2025-12-11 08:12:31,RUBIALES,False,29.14005835267592,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
815,2025-12-11 08:12:32,2025-12-11 08:13:31,RUBIALES,False,28.339231682837926,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
816,2025-12-11 08:13:32,2025-12-11 08:14:31,RUBIALES,False,30.911212449760367,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
817,2025-12-11 08:14:32,2025-12-11 08:15:31,RUBIALES,False,30.29513493388988,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
818,2025-12-11 08:15:32,2025-12-11 08:16:31,RUBIALES,False,33.719896588474306,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
819,2025-12-11 08:16:32,2025-12-11 08:17:31,RUBIALES,False,29.875492254465225,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
820,2025-12-11 08:17:32,2025-12-11 08:18:31,RUBIALES,False,29.221864729860183,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
821,2025-12-11 08:18:32,2025-12-11 08:19:31,RUBIALES,False,29.22032738381155,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
822,2025-12-11 08:19:32,2025-12-11 08:20:31,RUBIALES,False,29.674622694638867,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
823,2025-12-11 08:20:32,2025-12-11 08:21:31,RUBIALES,False,29.384172840341225,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
824,2025-12-11 08:21:32,2025-12-11 08:22:31,RUBIALES,False,28.02198066255528,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
825,2025-12-11 08:22:32,2025-12-11 08:23:31,RUBIALES,False,28.46467626479665,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
826,2025-12-11 08:23:32,2025-12-11 08:24:31,RUBIALES,False,28.29776612448021,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
827,2025-12-11 08:24:32,2025-12-11 08:25:31,RUBIALES,False,27.69776115426999,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
828,2025-12-11 08:25:32,2025-12-11 08:26:31,RUBIALES,False,29.150893178727717,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
829,2025-12-11 08:26:32,2025-12-11 08:27:31,RUBIALES,False,29.822495343546,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
830,2025-12-11 08:27:32,2025-12-11 08:28:31,RUBIALES,False,28.572960290903357,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
831,2025-12-11 08:28:32,2025-12-11 08:29:31,RUBIALES,False,29.427711578140887,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
832,2025-12-11 08:29:32,2025-12-11 08:30:31,RUBIALES,False,30.219169139524308,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
833,2025-12-11 08:30:32,2025-12-11 08:31:31,RUBIALES,False,29.766173655549636,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
834,2025-12-11 08:31:32,2025-12-11 08:32:31,RUBIALES,False,30.57296902709193,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
835,2025-12-11 08:32:32,2025-12-11 08:33:31,RUBIALES,False,28.633922593645227,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
836,2025-12-11 08:33:32,2025-12-11 08:34:31,RUBIALES,False,31.290035202186715,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
837,2025-12-11 08:34:32,2025-12-11 08:35:31,RUBIALES,False,27.58635633073245,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
838,2025-12-11 08:35:32,2025-12-11 08:36:31,RUBIALES,False,26.91816054697641,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
839,2025-12-11 08:36:32,2025-12-11 08:37:31,RUBIALES,False,27.1987883150018,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
840,2025-12-11 08:37:32,2025-12-11 08:38:31,RUBIALES,False,26.907101476781115,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
841,2025-12-11 08:38:32,2025-12-11 08:39:31,RUBIALES,False,28.534673709043822,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
842,2025-12-11 08:39:32,2025-12-11 08:40:31,RUBIALES,False,27.4446370884964,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
843,2025-12-11 08:40:32,2025-12-11 08:41:31,RUBIALES,True,29.047869990582424,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
845,2025-12-11 08:42:32,2025-12-11 08:43:31,CASTILLA,True,26.220733540453168,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
846,2025-12-11 08:43:32,2025-12-11 08:44:31,CASTILLA,False,26.961558453935297,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
847,2025-12-11 08:44:32,2025-12-11 08:45:31,CASTILLA,False,26.89821174830814,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
848,2025-12-11 08:45:32,2025-12-11 08:46:31,CASTILLA,False,27.037528917057948,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
849,2025-12-11 08:46:32,2025-12-11 08:47:31,CASTILLA,False,27.37097227060337,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
850,2025-12-11 08:47:32,2025-12-11 08:48:31,CASTILLA,False,25.47215485121892,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
851,2025-12-11 08:48:32,2025-12-11 08:49:31,CASTILLA,False,27.62907644109105,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
852,2025-12-11 08:49:32,2025-12-11 08:50:31,CASTILLA,False,29.023989986291895,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
853,2025-12-11 08:50:32,2025-12-11 08:51:31,CASTILLA,False,28.741884841171096,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
854,2025-12-11 08:51:32,2025-12-11 08:52:31,CASTILLA,False,29.06553395051402,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
855,2025-12-11 08:52:32,2025-12-11 08:53:31,CASTILLA,False,27.078746897371648,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
856,2025-12-11 08:53:32,2025-12-11 08:54:31,CASTILLA,False,25.759034841457293,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
857,2025-12-11 08:54:32,2025-12-11 08:55:31,CASTILLA,False,24.923599454019783,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
858,2025-12-11 08:55:32,2025-12-11 08:56:31,CASTILLA,False,24.52382533315112,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
859,2025-12-11 08:56:32,2025-12-11 08:57:31,CASTILLA,False,25.31884396947594,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
860,2025-12-11 08:57:32,2025-12-11 08:58:31,CASTILLA,False,22.894876139429797,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
861,2025-12-11 08:58:32,2025-12-11 08:59:31,CASTILLA,False,22.620695771452358,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
862,2025-12-11 08:59:32,2025-12-11 09:00:31,CASTILLA,False,26.360162677338103,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
863,2025-12-11 09:00:32,2025-12-11 09:01:31,CASTILLA,False,22.982230909894188,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
864,2025-12-11 09:01:32,2025-12-11 09:02:31,CASTILLA,False,22.262222258943677,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
865,2025-12-11 09:02:32,2025-12-11 09:03:31,CASTILLA,False,19.474866414731604,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
866,2025-12-11 09:03:32,2025-12-11 09:04:31,CASTILLA,False,18.1468855097731,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
867,2025-12-11 09:04:32,2025-12-11 09:05:31,CASTILLA,False,19.00243217226741,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
868,2025-12-11 09:05:32,2025-12-11 09:06:31,CASTILLA,False,18.671337300366865,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
869,2025-12-11 09:06:32,2025-12-11 09:07:31,CASTILLA,False,19.59935554379885,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
870,2025-12-11 09:07:32,2025-12-11 09:08:31,CASTILLA,False,17.41849979232861,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
871,2025-12-11 09:08:32,2025-12-11 09:09:31,CASTILLA,False,18.212659389892977,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
872,2025-12-11 09:09:32,2025-12-11 09:10:31,CASTILLA,False,17.944428993282788,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
873,2025-12-11 09:10:32,2025-12-11 09:11:31,CASTILLA,False,17.230278723299747,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
874,2025-12-11 09:11:32,2025-12-11 09:12:31,CASTILLA,False,18.847708096130376,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
875,2025-12-11 09:12:32,2025-12-11 09:13:31,CASTILLA,False,17.247048601147267,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
876,2025-12-11 09:13:32,2025-12-11 09:14:31,CASTILLA,False,17.988412675863483,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
877,2025-12-11 09:14:32,2025-12-11 09:15:31,CASTILLA,False,18.71842414986073,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
878,2025-12-11 09:15:32,2025-12-11 09:16:31,CASTILLA,False,17.530677064166834,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
879,2025-12-11 09:16:32,2025-12-11 09:17:31,CASTILLA,False,17.871912100498623,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
880,2025-12-11 09:17:32,2025-12-11 09:18:31,CASTILLA,False,16.762408343817484,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
881,2025-12-11 09:18:32,2025-12-11 09:19:31,CASTILLA,False,18.572435561526092,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
882,2025-12-11 09:19:32,2025-12-11 09:20:31,CASTILLA,False,18.048079930539597,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
883,2025-12-11 09:20:32,2025-12-11 09:21:31,CASTILLA,False,18.79705451165104,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
884,2025-12-11 09:21:32,2025-12-11 09:22:31,CASTILLA,False,18.75382906034996,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
885,2025-12-11 09:22:32,2025-12-11 09:23:31,CASTILLA,False,18.02056548150365,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
886,2025-12-11 09:23:32,2025-12-11 09:24:31,CASTILLA,False,20.06640945964832,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
887,2025-12-11 09:24:32,2025-12-11 09:25:31,CASTILLA,False,18.925933244913335,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
888,2025-12-11 09:25:32,2025-12-11 09:26:31,CASTILLA,False,21.57651570235614,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
889,2025-12-11 09:26:32,2025-12-11 09:27:31,CASTILLA,False,21.564193112505325,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
890,2025-12-11 09:27:32,2025-12-11 09:28:31,CASTILLA,False,20.717185105464548,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
891,2025-12-11 09:28:32,2025-12-11 09:29:31,CASTILLA,False,21.867312222879534,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
892,2025-12-11 09:29:32,2025-12-11 09:30:31,CASTILLA,False,19.900737903921108,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
893,2025-12-11 09:30:32,2025-12-11 09:31:31,CASTILLA,False,19.48357455263444,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
894,2025-12-11 09:31:32,2025-12-11 09:32:31,CASTILLA,False,20.05055887315808,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
895,2025-12-11 09:32:32,2025-12-11 09:33:31,CASTILLA,False,18.15985176140662,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
896,2025-12-11 09:33:32,2025-12-11 09:34:31,CASTILLA,False,18.044881199602838,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
897,2025-12-11 09:34:32,2025-12-11 09:35:31,CASTILLA,False,18.54785784719017,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
898,2025-12-11 09:35:32,2025-12-11 09:36:31,CASTILLA,False,18.74506255224496,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
899,2025-12-11 09:36:32,2025-12-11 09:37:31,CASTILLA,False,19.490705966624247,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
900,2025-12-11 09:37:32,2025-12-11 09:38:31,CASTILLA,False,18.52751891274113,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
901,2025-12-11 09:38:32,2025-12-11 09:39:31,CASTILLA,False,17.900675751632953,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
902,2025-12-11 09:39:32,2025-12-11 09:40:31,CASTILLA,False,18.956421678262863,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
903,2025-12-11 09:40:32,2025-12-11 09:41:31,CASTILLA,False,17.535857761565815,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
904,2025-12-11 09:41:32,2025-12-11 09:42:31,CASTILLA,False,19.670201444684857,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
905,2025-12-11 09:42:32,2025-12-11 09:43:31,CASTILLA,False,18.32912156334079,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
906,2025-12-11 09:43:32,2025-12-11 09:44:31,CASTILLA,False,18.69526047092558,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
907,2025-12-11 09:44:32,2025-12-11 09:45:31,CASTILLA,False,18.109423090499646,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
908,2025-12-11 09:45:32,2025-12-11 09:46:31,CASTILLA,False,17.3986714780536,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
909,2025-12-11 09:46:32,2025-12-11 09:47:31,CASTILLA,False,19.23664585459605,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
910,2025-12-11 09:47:32,2025-12-11 09:48:31,CASTILLA,False,18.51678941906548,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
911,2025-12-11 09:48:32,2025-12-11 09:49:31,CASTILLA,False,22.44495580868939,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
912,2025-12-11 09:49:32,2025-12-11 09:50:31,CASTILLA,False,23.048550304198702,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
913,2025-12-11 09:50:32,2025-12-11 09:51:31,CASTILLA,False,21.183934471695444,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
914,2025-12-11 09:51:32,2025-12-11 09:52:31,CASTILLA,False,18.718463432608864,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
915,2025-12-11 09:52:32,2025-12-11 09:53:31,CASTILLA,False,19.37295853145863,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
916,2025-12-11 09:53:32,2025-12-11 09:54:31,CASTILLA,False,18.55604172423016,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
917,2025-12-11 09:54:32,2025-12-11 09:55:31,CASTILLA,False,21.138700617021563,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
918,2025-12-11 09:55:32,2025-12-11 09:56:31,CASTILLA,False,20.59776002294265,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
919,2025-12-11 09:56:32,2025-12-11 09:57:31,CASTILLA,False,20.16115600292856,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
920,2025-12-11 09:57:32,2025-12-11 09:58:31,CASTILLA,False,18.573747031892506,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
921,2025-12-11 09:58:32,2025-12-11 09:59:31,CASTILLA,False,21.017826302750297,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
922,2025-12-11 09:59:32,2025-12-11 10:00:31,CASTILLA,False,19.754882615079588,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
923,2025-12-11 10:00:32,2025-12-11 10:01:31,CASTILLA,False,21.64567369511456,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
924,2025-12-11 10:01:32,2025-12-11 10:02:31,CASTILLA,False,19.42064786213688,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
925,2025-12-11 10:02:32,2025-12-11 10:03:31,CASTILLA,False,19.23990894191111,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
926,2025-12-11 10:03:32,2025-12-11 10:04:31,CASTILLA,False,19.242539585296267,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
927,2025-12-11 10:04:32,2025-12-11 10:05:31,CASTILLA,False,20.910264615483527,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
928,2025-12-11 10:05:32,2025-12-11 10:06:31,CASTILLA,False,21.35977201883716,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
929,2025-12-11 10:06:32,2025-12-11 10:07:31,CASTILLA,False,22.655885757012108,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
930,2025-12-11 10:07:32,2025-12-11 10:08:31,CASTILLA,False,21.061557424779583,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
931,2025-12-11 10:08:32,2025-12-11 10:09:31,CASTILLA,False,20.53535381767286,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
932,2025-12-11 10:09:32,2025-12-11 10:10:31,CASTILLA,False,22.41395084112947,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
933,2025-12-11 10:10:32,2025-12-11 10:11:31,CASTILLA,False,22.149226184509065,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
934,2025-12-11 10:11:32,2025-12-11 10:12:31,CASTILLA,False,20.059568383477764,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
935,2025-12-11 10:12:32,2025-12-11 10:13:31,CASTILLA,False,21.343900163089373,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
936,2025-12-11 10:13:32,2025-12-11 10:14:31,CASTILLA,False,19.564852107392984,0.9999999999999996,24,0,data_driven_global_percentile_thresholds
