window_id,window_start,window_end,Batch,has_near_transition,baseline_batch_used,condition_index,condition_index_available_weight,n_variables_used,n_variables_unmatched,assessment_method
726,2025-12-11 06:43:32,2025-12-11 06:44:31,RUBIALES,False,RUBIALES,12.914731429941911,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
727,2025-12-11 06:44:32,2025-12-11 06:45:31,RUBIALES,False,RUBIALES,10.22430401276563,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
728,2025-12-11 06:45:32,2025-12-11 06:46:31,RUBIALES,False,RUBIALES,11.951426090032426,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
729,2025-12-11 06:46:32,2025-12-11 06:47:31,RUBIALES,False,RUBIALES,4.376891488850963,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
730,2025-12-11 06:47:32,2025-12-11 06:48:31,RUBIALES,False,RUBIALES,14.815605792567917,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
731,2025-12-11 06:48:32,2025-12-11 06:49:31,RUBIALES,False,RUBIALES,7.193817892279161,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
732,2025-12-11 06:49:32,2025-12-11 06:50:31,RUBIALES,False,RUBIALES,7.954180997312166,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
733,2025-12-11 06:50:32,2025-12-11 06:51:31,RUBIALES,False,RUBIALES,8.555410949861294,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
734,2025-12-11 06:51:32,2025-12-11 06:52:31,RUBIALES,False,RUBIALES,16.379391416154075,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
735,2025-12-11 06:52:32,2025-12-11 06:53:31,RUBIALES,False,RUBIALES,6.910640324592211,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
736,2025-12-11 06:53:32,2025-12-11 06:54:31,RUBIALES,False,RUBIALES,7.596723347850299,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
737,2025-12-11 06:54:32,2025-12-11 06:55:31,RUBIALES,False,RUBIALES,6.304384451717441,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
738,2025-12-11 06:55:32,2025-12-11 06:56:31,RUBIALES,False,RUBIALES,13.118818408254471,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
739,2025-12-11 06:56:32,2025-12-11 06:57:31,RUBIALES,False,RUBIALES,18.62545784663665,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
740,2025-12-11 06:57:32,2025-12-11 06:58:31,RUBIALES,False,RUBIALES,19.7977168875856,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
741,2025-12-11 06:58:32,2025-12-11 06:59:31,RUBIALES,False,RUBIALES,22.85798837123738,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
742,2025-12-11 06:59:32,2025-12-11 07:00:31,RUBIALES,False,RUBIALES,8.445614148474116,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
743,2025-12-11 07:00:32,2025-12-11 07:01:31,RUBIALES,False,RUBIALES,19.44335977948677,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
744,2025-12-11 07:01:32,2025-12-11 07:02:31,RUBIALES,False,RUBIALES,19.783506455831372,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
745,2025-12-11 07:02:32,2025-12-11 07:03:31,RUBIALES,False,RUBIALES,19.62183666423779,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
746,2025-12-11 07:03:32,2025-12-11 07:04:31,RUBIALES,False,RUBIALES,13.996424519102156,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
747,2025-12-11 07:04:32,2025-12-11 07:05:31,RUBIALES,False,RUBIALES,15.112784905872862,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
748,2025-12-11 07:05:32,2025-12-11 07:06:31,RUBIALES,False,RUBIALES,9.819640809418638,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
749,2025-12-11 07:06:32,2025-12-11 07:07:31,RUBIALES,False,RUBIALES,27.359539636328524,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
750,2025-12-11 07:07:32,2025-12-11 07:08:31,RUBIALES,False,RUBIALES,14.20455507980035,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
751,2025-12-11 07:08:32,2025-12-11 07:09:31,RUBIALES,False,RUBIALES,17.263887034329848,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
752,2025-12-11 07:09:32,2025-12-11 07:10:31,RUBIALES,False,RUBIALES,21.598583936905627,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
753,2025-12-11 07:10:32,2025-12-11 07:11:31,RUBIALES,False,RUBIALES,15.338436102198434,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
754,2025-12-11 07:11:32,2025-12-11 07:12:31,RUBIALES,False,RUBIALES,18.57550469934625,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
755,2025-12-11 07:12:32,2025-12-11 07:13:31,RUBIALES,False,RUBIALES,18.734261906662137,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
756,2025-12-11 07:13:32,2025-12-11 07:14:31,RUBIALES,False,RUBIALES,25.290751330824747,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
757,2025-12-11 07:14:32,2025-12-11 07:15:31,RUBIALES,False,RUBIALES,22.779405453321083,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
758,2025-12-11 07:15:32,2025-12-11 07:16:31,RUBIALES,False,RUBIALES,23.646763513924025,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
759,2025-12-11 07:16:32,2025-12-11 07:17:31,RUBIALES,False,RUBIALES,17.80296097550764,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
760,2025-12-11 07:17:32,2025-12-11 07:18:31,RUBIALES,False,RUBIALES,10.005106489888265,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
761,2025-12-11 07:18:32,2025-12-11 07:19:31,RUBIALES,False,RUBIALES,13.292830472040691,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
762,2025-12-11 07:19:32,2025-12-11 07:20:31,RUBIALES,False,RUBIALES,12.295745002692538,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
763,2025-12-11 07:20:32,2025-12-11 07:21:31,RUBIALES,False,RUBIALES,10.770617168072045,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
764,2025-12-11 07:21:32,2025-12-11 07:22:31,RUBIALES,False,RUBIALES,20.35742851780159,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
765,2025-12-11 07:22:32,2025-12-11 07:23:31,RUBIALES,False,RUBIALES,30.2471709269943,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
766,2025-12-11 07:23:32,2025-12-11 07:24:31,RUBIALES,False,RUBIALES,30.96543322027147,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
767,2025-12-11 07:24:32,2025-12-11 07:25:31,RUBIALES,False,RUBIALES,13.412847820117909,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
768,2025-12-11 07:25:32,2025-12-11 07:26:31,RUBIALES,False,RUBIALES,20.36709673757282,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
769,2025-12-11 07:26:32,2025-12-11 07:27:31,RUBIALES,False,RUBIALES,14.811518384414327,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
770,2025-12-11 07:27:32,2025-12-11 07:28:31,RUBIALES,False,RUBIALES,21.494712697245376,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
771,2025-12-11 07:28:32,2025-12-11 07:29:31,RUBIALES,False,RUBIALES,12.2113811571199,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
772,2025-12-11 07:29:32,2025-12-11 07:30:31,RUBIALES,False,RUBIALES,28.367278363437556,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
773,2025-12-11 07:30:32,2025-12-11 07:31:31,RUBIALES,False,RUBIALES,28.767089724552985,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
774,2025-12-11 07:31:32,2025-12-11 07:32:31,RUBIALES,False,RUBIALES,23.876432404914443,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
775,2025-12-11 07:32:32,2025-12-11 07:33:31,RUBIALES,False,RUBIALES,26.07487248628648,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
776,2025-12-11 07:33:32,2025-12-11 07:34:31,RUBIALES,False,RUBIALES,33.5230176678963,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
777,2025-12-11 07:34:32,2025-12-11 07:35:31,RUBIALES,False,RUBIALES,25.022702361875567,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
778,2025-12-11 07:35:32,2025-12-11 07:36:31,RUBIALES,False,RUBIALES,21.941536838267965,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
779,2025-12-11 07:36:32,2025-12-11 07:37:31,RUBIALES,False,RUBIALES,18.33215484585338,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
780,2025-12-11 07:37:32,2025-12-11 07:38:31,RUBIALES,False,RUBIALES,12.954570158247932,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
781,2025-12-11 07:38:32,2025-12-11 07:39:31,RUBIALES,False,RUBIALES,10.856391686526557,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
782,2025-12-11 07:39:32,2025-12-11 07:40:31,RUBIALES,False,RUBIALES,11.132153203654564,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
783,2025-12-11 07:40:32,2025-12-11 07:41:31,RUBIALES,False,RUBIALES,12.720554185679823,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
784,2025-12-11 07:41:32,2025-12-11 07:42:31,RUBIALES,False,RUBIALES,14.8473190330419,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
785,2025-12-11 07:42:32,2025-12-11 07:43:31,RUBIALES,False,RUBIALES,15.797327418619258,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
786,2025-12-11 07:43:32,2025-12-11 07:44:31,RUBIALES,False,RUBIALES,20.04834870174516,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
787,2025-12-11 07:44:32,2025-12-11 07:45:31,RUBIALES,False,RUBIALES,15.21638678855452,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
788,2025-12-11 07:45:32,2025-12-11 07:46:31,RUBIALES,False,RUBIALES,24.77019861276152,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
789,2025-12-11 07:46:32,2025-12-11 07:47:31,RUBIALES,False,RUBIALES,18.03587276126757,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
790,2025-12-11 07:47:32,2025-12-11 07:48:31,RUBIALES,False,RUBIALES,28.72862799881728,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
791,2025-12-11 07:48:32,2025-12-11 07:49:31,RUBIALES,False,RUBIALES,30.90794568079581,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
792,2025-12-11 07:49:32,2025-12-11 07:50:31,RUBIALES,False,RUBIALES,22.89598977676177,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
793,2025-12-11 07:50:32,2025-12-11 07:51:31,RUBIALES,False,RUBIALES,25.046240849421302,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
794,2025-12-11 07:51:32,2025-12-11 07:52:31,RUBIALES,False,RUBIALES,23.18060274342412,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
795,2025-12-11 07:52:32,2025-12-11 07:53:31,RUBIALES,False,RUBIALES,18.11650886084549,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
796,2025-12-11 07:53:32,2025-12-11 07:54:31,RUBIALES,False,RUBIALES,20.866315091779068,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
797,2025-12-11 07:54:32,2025-12-11 07:55:31,RUBIALES,False,RUBIALES,21.791085889712697,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
798,2025-12-11 07:55:32,2025-12-11 07:56:31,RUBIALES,False,RUBIALES,22.71004795198576,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
799,2025-12-11 07:56:32,2025-12-11 07:57:31,RUBIALES,False,RUBIALES,20.185206969426613,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
800,2025-12-11 07:57:32,2025-12-11 07:58:31,RUBIALES,False,RUBIALES,19.964831783467435,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
801,2025-12-11 07:58:32,2025-12-11 07:59:31,RUBIALES,False,RUBIALES,21.039515693008955,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
802,2025-12-11 07:59:32,2025-12-11 08:00:31,RUBIALES,False,RUBIALES,28.37572729411431,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
803,2025-12-11 08:00:32,2025-12-11 08:01:31,RUBIALES,False,RUBIALES,31.475732817407486,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
804,2025-12-11 08:01:32,2025-12-11 08:02:31,RUBIALES,False,RUBIALES,32.661514565175544,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
805,2025-12-11 08:02:32,2025-12-11 08:03:31,RUBIALES,False,RUBIALES,36.87160866576901,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
806,2025-12-11 08:03:32,2025-12-11 08:04:31,RUBIALES,False,RUBIALES,27.779630086497946,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
807,2025-12-11 08:04:32,2025-12-11 08:05:31,RUBIALES,False,RUBIALES,19.973358338497896,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
808,2025-12-11 08:05:32,2025-12-11 08:06:31,RUBIALES,False,RUBIALES,23.585353459618965,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
809,2025-12-11 08:06:32,2025-12-11 08:07:31,RUBIALES,False,RUBIALES,20.48485575687388,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
810,2025-12-11 08:07:32,2025-12-11 08:08:31,RUBIALES,False,RUBIALES,19.35261120463883,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
811,2025-12-11 08:08:32,2025-12-11 08:09:31,RUBIALES,False,RUBIALES,24.34778942850039,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
812,2025-12-11 08:09:32,2025-12-11 08:10:31,RUBIALES,False,RUBIALES,19.09400403188287,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
813,2025-12-11 08:10:32,2025-12-11 08:11:31,RUBIALES,False,RUBIALES,23.57272714674996,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
814,2025-12-11 08:11:32,2025-12-11 08:12:31,RUBIALES,False,RUBIALES,22.16964207776185,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
815,2025-12-11 08:12:32,2025-12-11 08:13:31,RUBIALES,False,RUBIALES,20.00903164035691,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
816,2025-12-11 08:13:32,2025-12-11 08:14:31,RUBIALES,False,RUBIALES,26.141586393906245,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
817,2025-12-11 08:14:32,2025-12-11 08:15:31,RUBIALES,False,RUBIALES,25.809116004356977,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
818,2025-12-11 08:15:32,2025-12-11 08:16:31,RUBIALES,False,RUBIALES,31.93564289351429,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
819,2025-12-11 08:16:32,2025-12-11 08:17:31,RUBIALES,False,RUBIALES,25.822723905876018,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
820,2025-12-11 08:17:32,2025-12-11 08:18:31,RUBIALES,False,RUBIALES,26.51974721289538,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
821,2025-12-11 08:18:32,2025-12-11 08:19:31,RUBIALES,False,RUBIALES,24.421204085289236,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
822,2025-12-11 08:19:32,2025-12-11 08:20:31,RUBIALES,False,RUBIALES,23.31289407136883,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
823,2025-12-11 08:20:32,2025-12-11 08:21:31,RUBIALES,False,RUBIALES,21.73353332251962,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
824,2025-12-11 08:21:32,2025-12-11 08:22:31,RUBIALES,False,RUBIALES,21.25954140587437,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
825,2025-12-11 08:22:32,2025-12-11 08:23:31,RUBIALES,False,RUBIALES,21.5725256161655,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
826,2025-12-11 08:23:32,2025-12-11 08:24:31,RUBIALES,False,RUBIALES,18.13004312998933,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
827,2025-12-11 08:24:32,2025-12-11 08:25:31,RUBIALES,False,RUBIALES,20.549673849989603,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
828,2025-12-11 08:25:32,2025-12-11 08:26:31,RUBIALES,False,RUBIALES,24.37903353701519,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
829,2025-12-11 08:26:32,2025-12-11 08:27:31,RUBIALES,False,RUBIALES,23.50132603994844,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
830,2025-12-11 08:27:32,2025-12-11 08:28:31,RUBIALES,False,RUBIALES,21.23143131828262,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
831,2025-12-11 08:28:32,2025-12-11 08:29:31,RUBIALES,False,RUBIALES,21.66546827889857,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
832,2025-12-11 08:29:32,2025-12-11 08:30:31,RUBIALES,False,RUBIALES,21.898236388495366,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
833,2025-12-11 08:30:32,2025-12-11 08:31:31,RUBIALES,False,RUBIALES,23.79699970408358,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
834,2025-12-11 08:31:32,2025-12-11 08:32:31,RUBIALES,False,RUBIALES,24.743395461859457,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
835,2025-12-11 08:32:32,2025-12-11 08:33:31,RUBIALES,False,RUBIALES,21.44914895006223,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
836,2025-12-11 08:33:32,2025-12-11 08:34:31,RUBIALES,False,RUBIALES,30.097030353033293,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
837,2025-12-11 08:34:32,2025-12-11 08:35:31,RUBIALES,False,RUBIALES,19.97723524759836,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
838,2025-12-11 08:35:32,2025-12-11 08:36:31,RUBIALES,False,RUBIALES,20.59703507018036,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
839,2025-12-11 08:36:32,2025-12-11 08:37:31,RUBIALES,False,RUBIALES,23.57673256118812,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
840,2025-12-11 08:37:32,2025-12-11 08:38:31,RUBIALES,False,RUBIALES,24.13659738360419,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
841,2025-12-11 08:38:32,2025-12-11 08:39:31,RUBIALES,False,RUBIALES,24.49874015701648,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
842,2025-12-11 08:39:32,2025-12-11 08:40:31,RUBIALES,False,RUBIALES,23.067889492522607,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
843,2025-12-11 08:40:32,2025-12-11 08:41:31,RUBIALES,True,RUBIALES,24.01271428636445,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
845,2025-12-11 08:42:32,2025-12-11 08:43:31,CASTILLA,True,CASTILLA,33.89850940197966,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
846,2025-12-11 08:43:32,2025-12-11 08:44:31,CASTILLA,False,CASTILLA,38.01537666452418,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
847,2025-12-11 08:44:32,2025-12-11 08:45:31,CASTILLA,False,CASTILLA,37.66562013086306,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
848,2025-12-11 08:45:32,2025-12-11 08:46:31,CASTILLA,False,CASTILLA,35.01041337928645,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
849,2025-12-11 08:46:32,2025-12-11 08:47:31,CASTILLA,False,CASTILLA,38.042674986744615,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
850,2025-12-11 08:47:32,2025-12-11 08:48:31,CASTILLA,False,CASTILLA,34.663993406230865,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
851,2025-12-11 08:48:32,2025-12-11 08:49:31,CASTILLA,False,CASTILLA,37.33869377839565,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
852,2025-12-11 08:49:32,2025-12-11 08:50:31,CASTILLA,False,CASTILLA,39.27600117935983,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
853,2025-12-11 08:50:32,2025-12-11 08:51:31,CASTILLA,False,CASTILLA,38.59972303001872,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
854,2025-12-11 08:51:32,2025-12-11 08:52:31,CASTILLA,False,CASTILLA,37.327145765684165,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
855,2025-12-11 08:52:32,2025-12-11 08:53:31,CASTILLA,False,CASTILLA,34.24422351897166,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
856,2025-12-11 08:53:32,2025-12-11 08:54:31,CASTILLA,False,CASTILLA,34.715770268171816,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
857,2025-12-11 08:54:32,2025-12-11 08:55:31,CASTILLA,False,CASTILLA,33.261676188055844,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
858,2025-12-11 08:55:32,2025-12-11 08:56:31,CASTILLA,False,CASTILLA,30.772549200651447,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
859,2025-12-11 08:56:32,2025-12-11 08:57:31,CASTILLA,False,CASTILLA,32.35422929322406,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
860,2025-12-11 08:57:32,2025-12-11 08:58:31,CASTILLA,False,CASTILLA,26.56729007390913,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
861,2025-12-11 08:58:32,2025-12-11 08:59:31,CASTILLA,False,CASTILLA,26.74470867163759,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
862,2025-12-11 08:59:32,2025-12-11 09:00:31,CASTILLA,False,CASTILLA,34.050075615847696,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
863,2025-12-11 09:00:32,2025-12-11 09:01:31,CASTILLA,False,CASTILLA,28.36840563094808,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
864,2025-12-11 09:01:32,2025-12-11 09:02:31,CASTILLA,False,CASTILLA,27.035164999882856,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
865,2025-12-11 09:02:32,2025-12-11 09:03:31,CASTILLA,False,CASTILLA,25.05299458871338,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
866,2025-12-11 09:03:32,2025-12-11 09:04:31,CASTILLA,False,CASTILLA,20.95660831964851,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
867,2025-12-11 09:04:32,2025-12-11 09:05:31,CASTILLA,False,CASTILLA,23.654942921530512,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
868,2025-12-11 09:05:32,2025-12-11 09:06:31,CASTILLA,False,CASTILLA,21.852408801378814,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
869,2025-12-11 09:06:32,2025-12-11 09:07:31,CASTILLA,False,CASTILLA,24.93077416628679,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
870,2025-12-11 09:07:32,2025-12-11 09:08:31,CASTILLA,False,CASTILLA,23.223934342018843,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
871,2025-12-11 09:08:32,2025-12-11 09:09:31,CASTILLA,False,CASTILLA,21.20070106135196,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
872,2025-12-11 09:09:32,2025-12-11 09:10:31,CASTILLA,False,CASTILLA,21.06146959830127,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
873,2025-12-11 09:10:32,2025-12-11 09:11:31,CASTILLA,False,CASTILLA,20.61785253545276,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
874,2025-12-11 09:11:32,2025-12-11 09:12:31,CASTILLA,False,CASTILLA,24.56426119010808,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
875,2025-12-11 09:12:32,2025-12-11 09:13:31,CASTILLA,False,CASTILLA,22.549371648077745,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
876,2025-12-11 09:13:32,2025-12-11 09:14:31,CASTILLA,False,CASTILLA,24.33684285125443,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
877,2025-12-11 09:14:32,2025-12-11 09:15:31,CASTILLA,False,CASTILLA,23.825130754267065,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
878,2025-12-11 09:15:32,2025-12-11 09:16:31,CASTILLA,False,CASTILLA,20.927991359078334,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
879,2025-12-11 09:16:32,2025-12-11 09:17:31,CASTILLA,False,CASTILLA,23.781030586056563,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
880,2025-12-11 09:17:32,2025-12-11 09:18:31,CASTILLA,False,CASTILLA,21.05445900835586,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
881,2025-12-11 09:18:32,2025-12-11 09:19:31,CASTILLA,False,CASTILLA,24.004533733645253,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
882,2025-12-11 09:19:32,2025-12-11 09:20:31,CASTILLA,False,CASTILLA,24.28727211361336,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
883,2025-12-11 09:20:32,2025-12-11 09:21:31,CASTILLA,False,CASTILLA,23.301996140159584,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
884,2025-12-11 09:21:32,2025-12-11 09:22:31,CASTILLA,False,CASTILLA,25.780840144533222,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
885,2025-12-11 09:22:32,2025-12-11 09:23:31,CASTILLA,False,CASTILLA,22.79972379482293,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
886,2025-12-11 09:23:32,2025-12-11 09:24:31,CASTILLA,False,CASTILLA,26.49355899811937,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
887,2025-12-11 09:24:32,2025-12-11 09:25:31,CASTILLA,False,CASTILLA,27.070978919805075,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
888,2025-12-11 09:25:32,2025-12-11 09:26:31,CASTILLA,False,CASTILLA,30.351068379460383,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
889,2025-12-11 09:26:32,2025-12-11 09:27:31,CASTILLA,False,CASTILLA,32.99142994013574,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
890,2025-12-11 09:27:32,2025-12-11 09:28:31,CASTILLA,False,CASTILLA,30.937108530708752,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
891,2025-12-11 09:28:32,2025-12-11 09:29:31,CASTILLA,False,CASTILLA,31.80411874364082,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
892,2025-12-11 09:29:32,2025-12-11 09:30:31,CASTILLA,False,CASTILLA,29.27188343274648,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
893,2025-12-11 09:30:32,2025-12-11 09:31:31,CASTILLA,False,CASTILLA,26.81650944891558,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
894,2025-12-11 09:31:32,2025-12-11 09:32:31,CASTILLA,False,CASTILLA,28.137150920040767,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
895,2025-12-11 09:32:32,2025-12-11 09:33:31,CASTILLA,False,CASTILLA,23.910369888598247,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
